gid	RNAkb	gene	firstRPKM	expandedRPKM	finalRPKM	fractionMulti
58175	1.966	Rgs20	12.78	10.37	8.82	0.01
58176	1.912	Rhbg	0.24	0.23	0.19	0.00
58178	5.510	Sorcs1	4.27	4.17	3.55	0.01
58179	0.666	Klrc3	0.00	0.00	0.00	0.00
58180	6.339	Hic2	1.08	1.02	0.91	0.05
58181	0.824	Il20	0.00	0.00	0.00	0.00
58182	4.056	Prokr1	0.05	0.05	0.04	0.00
58184	3.267	Rqcd1	8.79	8.72	7.39	0.00
58185	3.754	Rsad2	0.24	0.24	0.23	0.13
58186	1.530	Rad18	0.51	0.56	0.59	0.19
58187	2.575	Cldn10	12.99	13.03	11.05	0.00
58188	1.455	2900093B09Rik	24.85	24.67	21.07	0.01
58193	3.214	Extl2	31.47	30.41	25.88	0.01
58194	3.958	Sh3kbp1	6.37	5.58	4.74	0.01
58198	5.132	Sall1	5.71	4.91	4.21	0.01
58200	1.295	Ppp1r1a	50.54	56.34	47.68	0.00
58202	2.753	A730008L03Rik	28.41	29.69	25.14	0.00
58203	1.956	Zbp1	0.16	0.15	0.13	0.00
58205	1.627	Pdcd1lg2	0.07	0.07	0.06	0.00
58206	1.775	Zbtb32	0.37	0.35	0.30	0.00
58207	2.591	Slc43a3	0.54	0.59	0.60	0.17
58208	8.361	Bcl11b	6.61	6.14	5.27	0.02
58210	2.322	Sectm1b	0.01	0.01	0.03	0.66
58212	3.036	2900083I11Rik	5.81	8.23	6.99	0.01
58214	0.789	Cst10	0.00	0.00	0.00	0.00
58217	2.991	Trem1	0.01	0.01	0.01	0.00
58218	0.994	Trem3	0.10	0.09	0.08	0.00
58220	2.897	Pard6b	2.62	2.42	2.08	0.02
58222	2.174	Rab37	6.81	7.11	6.05	0.01
58223	2.034	Mmp19	1.07	1.04	0.90	0.02
58226	8.213	Cacna1h	9.39	9.51	8.20	0.02
58227	3.930	9630031F12Rik	1.58	1.59	1.35	0.00
58229	2.627	AB041550	1.83	2.74	2.36	0.02
58230	2.031	Rnf8	13.60	14.07	11.96	0.01
58231	5.189	Stk4	6.23	6.11	5.31	0.03
58233	3.000	Dnaja4	24.51	24.17	20.72	0.02
58234	7.039	Shank3	53.68	56.65	48.08	0.01
58235	5.709	Pvrl1	7.88	7.13	6.12	0.02
58237	0.945	C030019F02Rik	39.15	41.56	35.25	0.00
58238	1.844	A830059I20Rik	23.33	22.46	19.02	0.00
58239	1.389	Dexi	48.23	46.11	39.09	0.00
58240	2.732	Hs1bp3	4.82	4.81	4.10	0.01
58242	2.623	Nudt11	5.77	5.60	7.10	0.33
58243	1.832	Nap1l5	147.15	139.01	119.12	0.01
58244	2.459	Stx6	34.30	34.35	29.14	0.00
58245	2.963	Gpr180	11.00	10.85	9.19	0.00
58246	3.697	Slc35b4	15.10	14.95	12.67	0.00
58248	1.842	1700123O20Rik	11.90	9.53	8.20	0.02
58249	1.505	Fibp	33.52	29.01	24.61	0.00
58250	5.528	Chst11	12.32	11.69	10.02	0.02
58251	1.944	Ddc8	0.09	0.08	0.07	0.00
58518	1.323	Cts6	0.02	0.02	0.02	0.00
58520	1.185	0610007P14Rik	34.22	34.35	29.15	0.01
58521	1.689	Eid1	143.74	135.79	116.09	0.01
58522	1.432	Trim54	0.24	0.27	0.23	0.00
58523	3.361	Statip1	21.34	19.49	19.06	0.14
58799	4.154	Crbn	5.58	5.04	4.25	0.00
58800	7.088	Trpm7	1.09	1.15	0.98	0.01
58801	2.654	Pmaip1	0.22	0.21	0.19	0.08
58802	2.137	Kcnmb4	62.02	33.35	28.58	0.01
58803	1.408	Pga5	0.00	0.00	0.00	0.00
58804	0.867	Cdc42ep5	1.97	1.91	1.63	0.01
58805	3.609	Mlxipl	2.12	2.00	1.70	0.01
58807	2.707	Slco1c1	18.74	19.34	16.43	0.01
58809	2.387	Rnase4	13.44	11.92	10.78	0.07
58810	1.391	Akr1a4	252.83	265.00	224.38	0.00
58859	1.781	Efemp2	8.50	9.30	7.91	0.01
58860	2.412	Adamdec1	0.03	0.03	0.03	0.00
58861	2.754	Cysltr1	0.04	0.04	0.03	0.00
58864	1.118	Tssk3	0.00	0.21	0.18	0.00
58865	1.881	Tdh	0.06	0.06	0.05	0.00
58866	2.042	Treh	0.06	0.06	0.05	0.00
58867	0.964	Syngr4	0.03	0.02	0.02	0.00
58869	8.051	Pex2	38.70	21.30	18.08	0.01
58875	1.807	Hibadh	35.40	35.25	34.73	0.14
58887	4.262	Repin1	12.21	9.44	8.06	0.01
58909	4.293	D430015B01Rik	3.31	3.39	2.88	0.00
58911	2.593	Sumf1	7.79	7.85	6.93	0.04
58916	3.136	Myot	0.06	0.07	0.06	0.00
58988	1.736	Rps6kb2	7.93	8.89	7.55	0.01
58991	1.557	Ghrl	0.56	1.61	1.36	0.00
58992	1.977	F12	10.01	10.74	9.12	0.01
58994	5.148	Smpd3	19.89	19.26	16.36	0.01
58996	5.916	4933428G20Rik	34.41	33.27	28.40	0.01
58998	4.494	Pvrl3	2.23	1.87	1.60	0.01
59001	1.750	Pole3	14.54	10.52	9.89	0.10
59002	1.600	Wdr8	20.18	22.37	19.24	0.02
59003	2.128	Maea	50.25	50.82	43.65	0.02
59004	2.440	Pias4	14.88	15.29	13.00	0.01
59005	0.640	Trappc2l	64.61	66.45	56.19	0.00
59006	1.113	Myoz2	0.07	0.06	0.05	0.00
59007	2.901	Ngly1	4.14	4.27	3.64	0.01
59008	3.895	Anapc5	42.85	35.32	33.45	0.11
59009	5.181	Sh3rf1	5.45	5.41	4.59	0.00
59010	1.985	Sqrdl	6.83	7.02	5.93	0.00
59011	3.033	Myoz1	0.06	0.28	0.24	0.03
59012	3.083	Moxd1	2.33	2.38	2.01	0.00
59013	2.600	Hnrph1	22.83	21.13	24.34	0.27
59014	2.011	Rrs1	8.09	7.64	9.86	0.35
59015	5.684	Nup160	1.15	1.26	1.07	0.00
59016	1.901	Thap11	22.47	20.52	17.40	0.00
59020	3.676	Pdzk1	3.50	3.67	3.11	0.01
59021	2.057	Rab2	81.86	78.27	91.33	0.28
59022	0.752	Edf1	137.70	122.81	163.40	0.37
59024	8.447	Med12	4.28	4.52	3.83	0.00
59025	4.185	Usp14	16.83	17.53	14.86	0.00
59026	14.969	Huwe1	18.77	18.64	15.84	0.01
59027	3.048	Pbef1	5.73	5.31	4.61	0.03
59028	1.803	Rcl1	10.14	10.85	9.17	0.00
59029	1.535	Psmd14	20.66	21.43	21.14	0.14
59030	2.912	Mkks	5.49	5.16	4.38	0.00
59031	1.767	Chst12	18.18	17.37	14.80	0.01
59032	2.395	Ppp2r3c	1.89	1.98	3.20	0.48
59033	11.793	Slc4a8	15.53	15.25	14.13	0.09
59035	3.123	Carm1	30.02	26.47	22.56	0.01
59036	3.520	Dact1	4.58	4.18	3.57	0.01
59038	1.468	Pxmp4	9.24	9.18	7.82	0.01
59040	4.236	Rhot1	11.62	11.99	10.17	0.00
59041	3.254	Stk25	64.60	67.82	57.50	0.00
59042	1.033	Cope	117.77	127.38	111.90	0.04
59043	2.408	Wsb2	58.21	56.39	94.54	0.50
59044	1.501	Rnf130	34.83	37.65	32.00	0.01
59045	2.054	Stard3	21.03	22.62	19.19	0.00
59046	4.400	Arpp19	25.50	23.50	19.92	0.00
59047	2.099	Pnkp	9.24	10.61	8.98	0.00
59048	1.465	C1galt1c1	4.28	4.04	3.44	0.01
59049	2.352	Slc22a17	406.34	398.88	338.60	0.01
59050	3.646	5730427N09Rik	0.71	2.33	4.14	0.52
59052	1.823	Mettl9	16.79	16.71	16.16	0.13
59053	1.984	Brp16	6.47	6.39	5.58	0.03
59054	1.590	Mrps30	17.36	17.46	14.84	0.01
59056	4.290	Evc	2.48	2.53	2.14	0.00
59057	5.246	Zfp191	2.61	1.82	1.90	0.19
59058	5.101	Bhlhb5	15.07	11.39	9.74	0.01
59069	3.016	Tpm3	4.79	10.63	34.63	0.74
59079	6.721	Erbb2ip	2.72	2.71	2.33	0.02
59083	1.895	Fetub	11.50	11.85	10.08	0.01
59090	3.763	Midn	22.86	22.38	19.14	0.01
59091	4.603	Jph2	0.56	0.71	0.62	0.03
59092	5.037	Pcbp4	88.47	43.87	37.28	0.01
59093	2.360	Pcbp3	38.61	38.08	32.31	0.01
59095	1.792	Fxyd6	78.16	81.86	70.32	0.02
59125	4.256	Nek7	5.27	4.96	4.22	0.01
59126	3.622	Nek6	7.84	7.98	6.90	0.02
59287	2.715	Ncstn	27.53	28.65	24.29	0.00
59288	1.584	Dctn5	38.97	36.75	38.96	0.20
59289	2.784	Ccbp2	0.79	0.77	0.66	0.01
59290	2.293	Gpa33	0.01	0.01	0.01	0.00
59308	1.357	Emcn	4.69	5.14	4.35	0.00
59310	0.822	Mylc2pl	0.06	0.06	0.05	0.00
594843	0.485	Hasnt	0.20	0.14	0.12	0.00
594844	1.181	Tceal3	33.70	31.80	78.52	0.66
595136	0.509	Ndufs5	16.10	15.21	118.84	0.89
595138	0.751	Ppia-ps15	0.49	0.46	4.74	0.92
595139	0.750	E030024N20Rik	1.14	1.08	16.30	0.94
595140	0.748	Ppia-ps22	0.55	0.52	1.76	0.75
595141	0.738	Ppia-ps25	0.66	0.62	1.02	0.49
595150	0.491	Rpl32-ps5c	0.20	0.19	7.05	0.98
60315	1.881	Myg1	27.09	23.23	19.72	0.01
60321	2.632	Wbp11	40.65	40.75	37.61	0.09
60322	4.716	Chst7	1.69	3.45	2.94	0.01
60344	3.875	Fign	0.20	0.19	0.17	0.06
60345	2.229	Nrip2	15.79	14.36	12.15	0.00
60361	1.259	Ms4a4b	0.04	0.04	0.08	0.58
60363	1.846	Cldn15	0.07	0.06	0.06	0.17
60364	2.323	Donson	3.32	3.37	2.86	0.01
60365	1.727	Rbm8a	12.98	12.59	17.89	0.41
60367	2.505	Il1rapl2	0.35	0.39	0.33	0.00
60406	1.340	Sap30	2.49	2.23	1.94	0.03
60409	1.332	Trappc4	56.79	50.97	44.41	0.03
60411	1.983	Cenpk	0.04	0.05	0.05	0.19
60425	1.397	Doc2g	3.89	4.01	3.41	0.01
60440	2.840	Iigp1	2.04	1.52	1.58	0.19
60441	1.411	Mrpl38	37.83	40.28	34.11	0.00
60455	3.463	Tmem8	6.08	6.30	5.36	0.01
60456	1.481	Smt3h1-ps	0.58	0.54	1.11	0.59
60504	2.559	Il21r	0.61	0.61	0.53	0.03
60505	3.072	Il21	0.02	0.01	0.01	0.00
60507	1.252	Qtrt1	7.44	7.80	6.58	0.00
60510	3.816	Syt9	8.24	7.96	6.76	0.01
60525	2.833	Acss2	25.14	26.88	22.73	0.00
60527	3.946	Fads3	10.82	9.78	8.41	0.02
60530	2.934	Fignl1	0.27	0.25	0.21	0.00
60531	0.567	Npvf	0.13	0.12	0.10	0.00
60532	4.397	Wtap	0.74	1.28	3.35	0.68
60533	3.622	Cd274	0.30	0.29	0.24	0.00
60534	2.499	Fancg	3.25	3.47	2.94	0.01
60594	1.763	Capn12	4.81	0.76	0.70	0.08
60595	4.132	Actn4	46.34	44.81	40.96	0.08
60596	4.921	Gucy1a3	12.91	12.58	10.66	0.00
60597	5.736	Mapk8ip2	142.54	101.25	86.43	0.01
60599	5.392	Trp53inp1	0.48	0.45	0.38	0.01
60600	1.074	Tsga8	0.00	0.00	0.00	0.00
60611	4.640	Foxj2	9.12	8.98	7.66	0.01
60613	4.219	Kcnq4	3.19	3.41	2.92	0.01
606492	0.568	LOC606492	0.94	0.89	2.84	0.74
606496	2.259	Gsk3a	115.80	111.36	126.22	0.26
606510	2.567	Hn1l-ps1	0.04	0.04	0.34	0.90
606511	0.429	Map1lc3-ps8	0.00	0.00	0.00	0.00
606512	0.336	Hn1-ps4	0.00	0.00	0.40	1.00
606514	0.389	Ppia-ps1-1625	0.00	0.00	0.00	0.00
606515	0.442	Gabarapl2-ps	0.39	0.16	1.28	0.89
606516	0.901	Gabarapl2-ps5_758.1	0.11	0.10	9.01	0.99
606517	0.474	Ppia-ps18_318.1	1.23	1.17	0.99	0.00
606518	0.590	Map1lc3-ps7	1.24	1.17	1.25	0.21
606519	0.690	Map1lc3-ps3	0.49	0.47	4.82	0.92
606520	0.700	Map1lc3-ps2	0.03	0.03	6.86	1.00
606521	0.990	Ppia-ps13_636.1	0.05	0.05	0.06	0.32
606522	0.986	Ppia-ps3_1437.1	0.40	0.37	0.37	0.16
606525	0.949	Gabarapl2-ps1_1522.1	0.23	0.22	1.76	0.89
606527	0.915	Gabarapl2-ps3	0.56	0.53	5.12	0.91
606528	0.754	Ppia-ps1_109.1	0.49	0.46	0.41	0.06
606529	0.749	Ppia-ps3_1245.1	0.49	0.46	30.41	0.99
606530	0.746	Ppia-ps2_635.1	0.13	0.12	15.76	0.99
606531	0.742	Ppia-psx_466.1	0.56	0.53	0.71	0.37
606532	0.741	Ppia-ps6_731.1	0.46	0.44	15.87	0.98
606533	0.770	Ppia-ps6_1128.1	0.41	0.39	0.51	0.35
606534	0.743	Ppia-ps7_184.1	1.64	1.55	9.94	0.87
606535	0.737	Ppia-ps14_696.1	0.13	0.13	0.19	0.42
606536	0.717	Ppia-ps4_804.1	0.48	0.45	0.68	0.44
606537	0.711	Ppia-psx_1100.1	0.17	0.16	0.16	0.17
606538	0.734	Ppia-ps2_981.1	1.30	1.22	2.51	0.59
606540	0.725	Ppia-ps4_1138.1	1.24	1.18	1.77	0.44
606541	0.674	Ppia-ps12_475.1	0.14	0.14	0.20	0.42
606542	0.677	Ppia-ps3_337.1	0.94	0.88	1.06	0.30
606543	0.671	Ppia-ps8_36.1	0.40	0.38	0.47	0.31
606544	0.697	Ppia-psx_207.1	0.66	0.63	0.64	0.17
606545	0.697	Ppia-ps6_789.1	0.31	0.30	0.28	0.10
606546	0.698	Ppia-ps2_387.1	0.21	0.20	0.20	0.14
606547	0.652	Ppia-ps3_416.1	0.15	0.14	0.15	0.20
606714	0.651	Ppia-ps11_266.1	0.19	0.18	0.21	0.28
606715	0.650	Ppia-ps3_1528.1	0.19	0.18	0.21	0.28
606716	0.652	Ppia-ps1_125.1	1.20	1.13	1.28	0.26
606717	0.663	Ppia-ps14_723.1	0.51	0.49	0.50	0.18
606718	0.668	Ppia-ps3_1390.1	0.33	0.31	0.26	0.00
606725	0.614	Ppia-ps18_172.1	0.00	0.00	0.00	0.00
606726	0.620	Ppia-psx_14.1	0.31	0.30	0.60	0.58
606727	0.627	Ppia-psx_132.1	0.35	0.33	0.87	0.68
606728	0.643	Ppia-ps13_1282.1	0.27	0.25	0.30	0.30
606729	0.647	Ppia-ps13_297.1	0.00	0.00	0.09	1.00
606730	0.686	Ppia-ps9_818.1	0.25	0.24	0.20	0.00
606731	0.593	Ppia-ps2_1789.1	0.04	0.04	0.03	0.00
606732	0.367	Magmas-ps	0.07	0.06	0.74	0.93
606733	0.599	Ppia-ps2_560.1	0.20	0.19	0.19	0.17
613264	3.549	1810020O05Rik	0.21	0.16	0.14	0.04
619287	2.088	Zcchc16	0.35	0.34	0.29	0.00
619288	2.242	4933417M04Rik	0.03	0.03	0.03	0.00
619289	2.004	4933400N17Rik	0.10	0.10	0.11	0.26
619294	1.103	4930428D18Rik	0.00	0.00	0.00	0.00
619299	2.051	9230020A06Rik	0.01	0.01	0.01	0.00
619301	1.229	G630016D24Rik	0.91	0.84	0.71	0.00
619303	0.840	4930567H17Rik	0.00	0.00	0.05	1.00
619306	2.669	B430319F04Rik	0.44	0.42	0.38	0.06
619310	2.960	9530015I07Rik	0.01	0.01	0.02	0.61
619318	1.127	4930432M17Rik	0.04	0.04	0.05	0.34
619326	1.946	9130409I23Rik	0.84	0.78	0.75	0.12
619329	2.281	F420015M19Rik	0.03	0.03	0.06	0.57
619331	2.333	Zfp551	0.51	0.49	0.42	0.02
619332	2.191	4933416C03Rik	0.01	0.01	0.04	0.76
619355	0.791	LOC619355	0.03	0.03	0.03	0.00
619371	1.871	Stxbp3b	0.17	0.16	0.37	0.64
619441	2.182	Tnfsf12-tnfsf13	6.30	3.91	3.30	0.00
619517	1.077	EG619517	0.00	0.00	0.00	0.00
619547	0.456	LOC619547	0.00	0.00	9.85	1.00
619548	0.608	Defb42	0.00	0.00	0.00	0.00
619557	3.724	4932431L22Rik	0.00	0.00	0.00	0.00
619596	0.641	LOC619596	1.79	1.69	2.64	0.46
619597	4.061	LOC619597	0.01	0.01	0.06	0.85
619601	2.625	LOC619601	0.00	0.00	0.17	1.00
619605	1.597	Zcchc17	38.17	37.40	36.88	0.14
619612	2.616	LOC619612	0.08	0.08	0.32	0.79
619645	6.476	LOC619645	0.03	0.03	0.10	0.74
619647	1.844	LOC619647	0.01	0.01	0.04	0.79
619653	2.639	EG619653	0.01	0.18	0.26	0.40
619665	1.300	Klf14	0.13	0.12	0.10	0.00
619677	5.027	4930529C04Rik	0.00	0.00	0.10	1.00
619688	0.595	LOC619688	0.12	0.12	0.13	0.24
619697	2.571	EG619697	0.00	0.00	0.00	0.00
619711	2.970	LOC619711	0.00	0.00	0.00	0.00
619715	1.623	EG619715	0.00	0.00	0.01	1.00
619716	0.940	LOC619716	0.10	0.10	0.21	0.60
619718	0.546	LOC619718	0.13	0.13	0.11	0.00
619734	2.351	EG619734	0.09	0.09	0.22	0.66
619743	0.516	Igkv4-56	0.00	0.00	0.00	0.00
619750	0.580	EG619750	1.14	1.07	9.05	0.90
619764	0.405	LOC619764	0.06	0.06	0.48	0.90
619775	1.077	EG619775	0.00	0.00	0.00	0.00
619780	0.642	LOC619780	0.15	0.14	3.12	0.96
619785	5.307	LOC619785	0.04	0.04	0.07	0.49
619788	2.574	EG619788	0.00	0.00	0.00	0.00
619792	6.775	EG619792	0.01	0.01	0.01	0.25
619800	0.534	EG619800	0.37	0.35	0.44	0.33
619806	0.358	Igkv4-51	0.00	0.00	0.00	0.00
619808	1.015	LOC619808	0.17	0.16	0.15	0.12
619824	0.459	Igkv12-49	0.00	0.00	0.00	0.00
619829	1.456	LOC619829	0.03	0.03	2.67	0.99
619833	0.294	Ighv1-69	0.00	0.00	0.00	0.00
619842	8.011	LOC619842	0.00	0.00	0.00	1.00
619846	0.347	Igkv5-48	0.07	0.07	0.12	0.49
619863	0.259	LOC619863	0.09	0.09	0.08	0.00
619864	48.127	LOC619864	0.00	0.00	0.00	1.00
619865	0.899	LOC619865	0.00	0.00	0.06	1.00
619873	20.750	LOC619873	0.00	0.00	0.01	1.00
619876	0.410	LOC619876	0.36	0.34	4.13	0.93
619883	0.499	EG619883	0.15	0.14	3.74	0.97
619886	0.294	EG619886	0.00	0.00	0.00	0.00
619900	0.568	EG619900	0.00	0.00	30.39	1.00
619906	0.518	LOC619906	0.19	0.18	0.19	0.20
619909	0.635	LOC619909	0.08	0.07	0.12	0.51
619914	23.741	LOC619914	0.00	0.00	0.00	1.00
619916	0.294	Ighv1-72	0.00	0.00	0.00	0.00
619917	69.366	LOC619917	0.02	0.02	0.03	0.43
619937	1.271	EG619937	0.00	0.00	0.08	1.00
619941	0.369	LOC619941	0.31	1.44	3.32	0.63
619945	1.433	LOC619945	0.02	0.02	0.02	0.00
619959	1.215	EG619959	0.10	0.09	0.08	0.00
619960	0.347	Igkv12-41	0.00	0.00	0.00	0.00
619973	1.298	LOC619973	0.75	0.71	1.21	0.51
619974	0.599	Igkv5-40-1	0.00	0.00	0.00	0.00
619975	0.519	LOC619975	0.80	0.75	1.27	0.50
619980	1.615	EG619980	0.02	0.81	1.31	0.48
619984	1.438	LOC619984	0.02	0.02	0.02	0.00
619991	1.095	RP23-3D2.1	0.00	0.00	0.00	0.00
619994	0.294	Ighv1-77	0.00	0.00	0.00	0.00
619996	1.922	LOC619996	0.03	0.02	0.08	0.78
620009	1.460	LOC620009	1.07	1.01	3.75	0.77
620016	1.330	LOC620016	1.17	1.11	7.67	0.88
620017	0.347	Gm1409	0.00	0.00	0.00	0.00
620018	3.063	LOC620018	0.00	0.00	0.00	0.00
620025	5.345	EG620025	0.01	0.01	0.18	0.95
620050	0.347	Igkv12-38	0.00	0.00	0.00	0.00
620071	0.297	EG620071	0.00	0.00	0.07	1.00
620078	1.971	LOC620078	0.00	0.00	0.02	1.00
620088	0.347	Igkv18-36	0.07	0.07	0.06	0.00
620095	0.906	LOC620095	0.00	0.00	0.00	0.00
620104	0.945	LOC620104	0.03	0.02	0.02	0.00
620105	0.362	Igkv1-35	0.00	0.00	0.00	0.00
620110	0.877	LOC620110	0.06	0.05	0.24	0.83
620119	1.005	EG620119	0.05	0.05	0.10	0.58
620126	0.365	Igkv8-34	0.00	0.00	0.00	0.00
620132	17.584	LOC620132	0.01	0.01	0.03	0.69
620137	1.020	Mrgprb13	0.00	0.00	0.00	0.00
620139	0.357	LOC620139	0.00	0.00	0.05	1.00
620140	0.293	Ighv1-83	0.00	0.00	0.00	0.00
620143	1.061	EG620143	0.11	0.11	0.31	0.70
620155	0.480	EG620155	0.20	0.19	0.32	0.50
620156	4.509	LOC620156	0.01	0.01	0.01	0.34
620161	0.206	EG620161	5.92	5.59	109.92	0.96
620189	60.537	LOC620189	0.01	0.01	0.02	0.56
620191	0.347	Igkv6-29	0.00	0.00	0.00	0.00
620205	0.410	EG620205	0.00	0.00	0.00	0.00
620213	0.976	EG620213	0.07	0.07	23.02	1.00
620228	0.581	LOC620228	0.00	0.00	0.60	1.00
620233	5.090	LOC620233	0.04	0.04	0.13	0.73
620235	1.153	Cd33l3	0.06	0.06	0.05	0.00
620240	0.371	Igkv8-26	0.00	0.00	0.00	0.00
620246	1.086	Gpr52	2.22	2.10	1.79	0.01
620248	0.937	LOC620248	0.39	0.37	0.52	0.40
620253	0.610	Dcpp3	0.00	0.00	0.00	0.00
620269	2.936	LOC620269	0.11	0.10	0.15	0.44
620283	1.252	LOC620283	0.49	0.46	1.79	0.78
620290	0.836	EG620290	0.12	0.11	0.40	0.76
620292	3.918	Cntnap5c	0.28	0.28	0.31	0.23
620297	0.411	LOC620297	0.00	0.00	0.00	0.00
620313	0.543	EG620313	1.35	1.27	6.76	0.84
620325	0.612	LOC620325	0.40	0.38	0.38	0.17
620340	0.614	LOC620340	0.12	0.11	0.12	0.25
620376	0.549	LOC620376	0.98	1.05	0.89	0.00
620382	1.849	EG620382	0.90	0.39	0.34	0.03
620387	0.566	Igkv8-22	0.00	0.00	0.00	0.00
620390	2.295	LOC620390	0.00	0.00	0.30	1.00
620393	1.074	EG620393	0.05	0.04	0.03	0.00
620395	0.898	EG620395	0.00	0.00	0.13	1.00
620400	0.362	Igk-V8-21	0.00	0.00	0.00	0.00
620401	0.384	LOC620401	0.00	0.00	0.00	0.00
620408	0.943	LOC620408	0.03	0.02	0.14	0.88
620417	0.686	LOC620417	0.00	0.00	0.00	0.00
620439	0.195	EG620439	0.00	0.00	0.00	0.00
620444	0.343	LOC620444	0.00	0.00	0.74	1.00
620454	4.157	LOC620454	0.02	0.04	0.11	0.69
620473	0.543	EG620473	0.04	0.04	0.03	0.00
620480	0.657	EG620480	0.48	0.46	2.28	0.83
620484	1.511	EG620484	0.00	0.00	0.05	1.00
620497	2.293	LOC620497	0.17	0.16	0.77	0.82
620499	1.257	LOC620499	0.10	0.09	1.05	0.93
620521	15.833	LOC620521	0.03	0.03	0.20	0.87
620537	0.423	EG620537	0.00	0.00	0.00	0.00
620542	1.130	LOC620542	0.13	0.12	0.12	0.15
620544	0.635	LOC620544	0.00	0.00	0.00	0.00
620551	1.446	EG620551	0.00	0.00	0.00	0.00
620559	0.983	LOC620559	0.20	0.19	0.24	0.33
620562	5.912	LOC620562	0.04	0.04	0.05	0.37
620570	7.634	EG620570	0.02	0.02	0.12	0.86
620572	0.420	EG620572	0.00	0.00	0.00	0.00
620574	0.492	EG620574	0.00	0.00	0.00	0.00
620583	2.931	LOC620583	0.03	0.03	0.03	0.00
620592	3.851	EG620592	11.09	11.19	9.58	0.01
620599	1.053	LOC620599	0.46	0.44	0.46	0.20
620603	0.760	LOC620603	0.00	0.15	7.26	0.98
620615	0.787	LOC620615	0.12	0.12	0.18	0.42
620627	0.360	EG620627	0.00	0.00	0.00	0.00
620631	2.008	LOC620631	0.02	0.02	0.55	0.97
620639	1.446	EG620639	0.00	0.00	0.00	0.00
620641	17.863	LOC620641	0.01	0.01	0.01	0.34
620648	1.094	EG620648	0.00	0.00	1.10	1.00
620659	3.405	LOC620659	0.32	0.30	3.96	0.94
620661	0.597	Itpa-ps1	1.39	1.31	6.22	0.82
620665	37.181	LOC620665	0.01	0.01	0.03	0.66
620672	2.688	EG620672	0.00	0.00	0.00	0.00
620678	0.917	LOC620678	0.08	0.08	6.87	0.99
620683	2.380	LOC620683	0.00	0.00	0.02	1.00
620692	0.876	LOC620692	0.00	0.00	0.02	1.00
620693	10.602	LOC620693	0.29	0.27	0.32	0.29
620695	1.318	LOC620695	34.62	32.70	27.90	0.01
620697	2.574	EG620697	0.00	0.00	0.00	0.00
620709	0.618	LOC620709	0.04	0.04	0.03	0.00
620725	0.939	EG620725	0.05	0.05	0.27	0.84
620734	6.621	LOC620734	0.06	0.06	0.10	0.48
620736	1.718	EG620736	0.00	0.00	0.00	0.00
620750	0.537	EG620750	0.50	0.47	2.31	0.83
620758	1.008	LOC620758	0.00	0.00	0.00	0.00
620760	0.636	LOC620760	0.04	0.04	0.03	0.00
620771	0.587	LOC620771	0.29	0.27	0.26	0.13
620772	1.146	EG620772	3.57	3.38	33.97	0.92
620779	1.638	LOC620779	0.01	0.01	0.01	0.00
620782	0.441	EG620782	0.22	0.21	2.47	0.93
620787	0.240	LOC620787	10.36	4.03	3.40	0.00
620790	5.969	LOC620790	0.03	0.03	0.04	0.28
620804	3.037	LOC620804	0.00	0.00	0.00	0.00
620807	0.864	LOC620807	1.40	1.23	1.71	0.39
620822	0.646	LOC620822	0.00	0.00	0.00	0.00
620837	1.261	LOC620837	0.06	0.05	0.81	0.95
620839	0.336	EG620839	0.07	0.07	0.06	0.00
620846	2.738	LOC620846	0.00	0.00	0.01	1.00
620848	0.758	EG620848	0.13	0.12	0.26	0.60
620853	2.709	EG620853	0.04	0.03	0.27	0.91
620858	0.944	LOC620858	0.00	0.00	0.00	0.00
620863	0.554	EG620863	0.31	0.29	0.42	0.42
620865	2.417	LOC620865	0.04	0.04	1.19	0.97
620877	0.962	LOC620877	0.38	0.36	0.45	0.32
620882	4.606	LOC620882	0.01	0.01	0.03	0.75
620883	2.919	LOC620883	0.77	0.73	5.71	0.89
620893	1.095	LOC620893	0.09	0.08	0.10	0.34
620899	2.217	EG620899	0.05	0.05	0.15	0.71
620913	5.264	OTTMUSG00000005523	0.00	0.00	0.02	1.00
620915	2.881	LOC620915	0.10	0.10	0.78	0.89
620928	2.556	EG620928	0.00	0.00	0.00	0.00
620934	1.238	EG620934	0.26	0.24	5.09	0.96
620942	4.580	LOC620942	0.00	0.00	0.02	1.00
620946	1.657	LOC620946	1.94	1.84	10.23	0.85
620949	0.249	EG620949	0.10	0.09	1.25	0.94
620963	0.877	LOC620963	0.03	0.03	0.05	0.47
620966	1.721	LOC620966	0.17	0.16	0.78	0.83
620982	4.614	LOC620982	0.01	0.00	0.02	1.00
620986	0.451	EG620986	0.16	0.15	0.73	0.83
620997	2.703	LOC620997	0.00	0.00	0.02	1.00
621001	0.748	LOC621001	0.36	0.34	32.32	0.99
621017	1.388	LOC621017	0.00	0.00	2.13	1.00
621020	134.384	EG621020	0.01	0.01	0.02	0.58
621054	2.073	Tpm3-rs7	0.46	0.43	14.76	0.98
621080	1.153	AI429214	0.82	0.78	0.66	0.00
621083	2.445	EG621083	0.13	0.12	0.11	0.07
621093	4.613	LOC621093	0.08	0.07	0.08	0.30
621096	1.792	LOC621096	0.00	0.00	0.01	1.00
621100	0.519	EG621100	0.00	0.00	33.63	1.00
621102	0.479	LOC621102	0.00	0.00	0.00	0.00
